accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
4,1.0,2.0,1,2,2.0,52.3683669404,4.8969313083,1,45,1.2145008861471982,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3391219859,4.9184701517,2,1,4.636144447239004,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3844158988,4.8801517605,4,7,1.430909861721541,1,0,1,0,0
1,1.5,1.0,1,1,1.0,52.3576255003,4.9009180062,2,228,2.398369517551637,1,0,0,1,0
2,1.0,1.0,2,2,2.0,52.3911113408,4.9147241487,2,5,1.6826160105873416,1,0,1,0,0
2,1.0,1.0,4,1,4.0,52.3643776594,4.9074259974,5,2,1.7329896262460867,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3441680888,4.8600827911,7,0,4.719685511356171,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3635291077,4.910339388,3,23,1.8910480449326976,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3718029275,4.8758060415,2,36,1.8006628064281087,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3812846722,4.8201772587,2,59,5.381045852312277,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3564168394,4.9012822193000005,2,5,2.533674419707381,1,0,1,0,0
2,1.0,1.0,2,1,3.0,52.3681255897,4.860173355,1,100,2.933416293313583,1,0,0,1,0
4,1.5,3.0,1,5,1.0,52.3541698284,4.8662063007,3,7,3.5794176534920856,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3624849623,4.8410023615,3,78,4.377291422472774,1,0,0,1,0
4,1.5,2.0,1,4,1.0,52.3500205106,4.8897775924,1,15,3.306879306603922,1,0,1,0,0
2,0.0,1.0,1,2,1.0,52.3596131803,4.8942411466,4,15,2.2036806352405796,1,0,0,1,0
4,1.5,2.0,1,1,1.0,52.393020918,4.9418631946,7,1,3.2626639125491828,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.371172269,4.9001377952,3,18,0.892149616095042,1,0,1,0,0
4,2.0,3.0,1,1,1.0,52.3633091457,4.9168503688000005,4,3,2.1238526558150888,1,0,1,0,0
4,1.0,2.0,2,2,2.0,52.3745936328,4.8385945943,3,20,4.158490768310668,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3554390069,4.8038361007,1,3,7.002746338392494,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.356037284,4.9256027582,5,1,3.12609698979055,1,0,1,0,0
2,1.0,2.0,1,2,2.0,52.3713063941,4.8728717501,2,6,2.0034353638671183,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3312845246,4.8757351832,4,6,5.561024696998526,1,0,1,0,0
3,1.0,1.0,28,2,36.0,52.3792708926,4.8920262842,2,11,0.5023766051170142,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3694825848,4.9072512145000005,7,9,1.202042317346141,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.350005586,4.9136380303,1,6,3.3832670809454854,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.384423493,4.8758545567,6,11,1.701703688935734,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3656799186,4.8770036826,5,0,2.137473320265651,1,0,0,1,0
1,1.0,1.0,1,1,1.0,52.3568520447,4.9439378895,1,0,3.9090754539221293,1,0,0,1,0
2,1.0,1.0,4,1,4.0,52.3581663635,4.8569138014,2,2,3.7121055195627384,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.4195219062,4.8819032404,2,5,4.636885599125984,0,1,0,1,0
2,1.0,1.0,2,1,2.0,52.3644808133,4.8826881073,2,11,1.9904191664627624,1,0,1,0,0
2,1.0,1.0,7,1,9.0,52.3536006225,4.9064865074,2,7,2.8835314322714645,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3621432759,4.8646889275,2,19,3.0239449128265785,1,0,1,0,0
4,1.5,3.0,28,2,36.0,52.3977305932,4.9317175281,2,1,3.0066741719815457,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3558612204,4.8877035585,1,21,2.7116827986263976,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3681698953,4.8757266044000005,2,10,2.0212926924942844,1,0,1,0,0
6,1.0,2.0,2,1,3.0,52.3431950183,4.9128882582,2,0,4.102765504992493,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3582318293,4.8879523867,2,0,2.4556469614690157,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3457943919,4.9003399054,2,0,3.7114921422974834,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3840044087,4.8894726189,2,10,0.8617567429290207,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3781497541,4.8605078616,2,33,2.6428841725202337,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3671509212,4.9256513071,1,3,2.225747052684557,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3604730295,4.8654884149,3,18,3.1031063494511204,1,0,1,0,0
4,1.0,1.0,13,2,15.0,52.3958057726,4.9924386409,2,61,6.572649421909531,1,0,0,1,0
4,1.0,1.0,1,1,1.0,52.3810265927,4.8556694844,2,5,2.9754907490939497,1,0,1,0,0
6,1.5,3.0,3,6,3.0,52.3696978018,4.8978433451,5,6,1.0601959576786322,1,0,1,0,0
4,1.0,3.0,1,4,1.0,52.3921608272,4.9343125884,3,12,2.770385787989008,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3575141503,4.9069312995,2,8,2.461794784209671,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3951378114,4.9157633558,1,1,2.0899964516099856,1,0,1,0,0
2,1.0,1.0,4,1,4.0,52.3629956568,4.905862171,5,0,1.8516322136330603,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3960862801,4.9501799851,2,85,3.920748377952211,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3473470146,4.8978097233,3,7,3.540154178669861,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3776064915,4.9442227679,4,0,3.0435629484043103,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3659101862,4.8659396015,2,10,2.7093113778387754,1,0,1,0,0
1,1.5,1.0,2,1,2.0,52.3740998543,4.9447033081,4,1,3.122832515433887,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3547299136,4.89863045,3,23,2.7185614917544427,1,0,1,0,0
2,1.0,2.0,1,2,1.0,52.4129881439,4.8892777869,2,17,3.818512012963773,1,0,1,0,0
2,1.0,1.0,2,1,3.0,52.3731428277,4.9218804023,2,1,1.664569327256359,1,0,0,1,0
3,1.0,1.0,3,2,3.0,52.3858466088,4.9232586804,1,15,1.7774971609007395,0,1,0,1,0
4,1.5,2.0,1,1,1.0,52.3552891212,4.8991666554,3,3,2.655937310289767,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3805316209,4.8780543078,4,2,1.4577090552570091,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.37438758,4.8668405429,2,1,2.2743467606267282,1,0,1,0,0
4,1.5,3.0,3,1,3.0,52.3648827329,4.8941671268,7,26,1.629404705993525,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3616834454,4.8526652062,2,20,3.7218126823765987,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3620060418,4.910138341,1,130,2.0429845173523598,1,0,1,0,0
3,1.5,2.0,2,3,2.0,52.3633871073,4.8608709341,6,0,3.1508451018295407,1,0,1,0,0
1,1.0,1.0,10,1,11.0,52.3705462797,4.8660430433,28,5,2.4602794909716863,1,0,0,1,0
3,1.0,2.0,1,1,1.0,52.3797677957,4.8876661328,2,5,0.800645432827754,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3293527269,4.8816297653,10,1,5.668325589368308,1,0,1,0,0
2,1.5,1.0,1,2,1.0,52.3310884554,4.8798325699,4,3,5.508202105307526,1,0,1,0,0
4,1.0,2.0,1,3,1.0,52.3747079838,4.8008714214,2,5,6.704588272141868,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.348982771,4.8609506393,2,9,4.252708337355803,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3722905815,4.8628139047,5,4,2.599687952878454,1,0,1,0,0
4,1.0,1.0,14,1,18.0,52.376972872,4.8483744109,3,2,3.47222547807295,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3637568405,4.9242796167,5,9,2.4048067814189755,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.370739113,4.8491844057,3,6,3.535739959639407,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3628098376,4.8558872264,1,4,3.469995747215295,1,0,1,0,0
2,1.0,1.0,42,1,43.0,52.3453458027,4.9055193743,3,5,3.783455651318276,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3785181022,4.8468502293,4,0,3.5675924506071324,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3503253788,4.8888601744999995,3,4,3.286701040514072,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3735539111,4.8636274149,2,5,2.5082939361635486,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.369546408,4.8838892994,3,183,1.5032954283436228,1,0,1,0,0
2,1.0,0.0,1,2,1.0,52.3596768309,4.9413099938,3,3,3.574271028853175,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3471909022,4.8923440937,4,0,3.5881657255040817,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3509203778,4.9151455432,1,11,3.3174025487978422,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3804630759,4.8863188583,2,35,0.9006398075368695,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3820410179,4.857079842,2,6,2.89020302501969,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3416682517,4.9485225953,2,3,5.3370119586523534,1,0,1,0,0
1,1.0,1.0,10,1,11.0,52.3701719312,4.865435993,28,2,2.5145412974161516,1,0,0,1,0
3,1.0,2.0,1,1,1.0,52.3713865654,4.8610555699999995,1,3,2.743991257851552,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3834183818,4.9077071754,2,312,0.7321486541781127,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3844531242,4.8721609571,3,4,1.9400324365468111,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.370346702,4.9162136342,2,17,1.503931973822221,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.369251193,4.8995138889,1,62,1.1043542476668706,1,0,0,1,0
3,1.0,1.0,2,2,2.0,52.3819484317,4.8448465469,1,52,3.7152653101556368,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.384388243,4.8719958956,1,9,1.9485617786066902,0,1,1,0,0
2,1.0,0.0,1,1,1.0,52.3750084659,4.8914795865,2,18,0.7118820214399333,0,1,0,1,0
4,1.5,2.0,1,2,1.0,52.3626686955,4.8622017631,5,6,3.122561332588887,1,0,1,0,0
6,1.0,3.0,1,6,1.0,52.363814399,4.8397408731,4,1,4.395391104646412,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3611975062,4.8591623041,2,15,3.385546774559519,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3562611384,4.9910487284,1,0,6.718320513002247,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3770489902,4.8580299556,3,0,2.818534331494656,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3508917222,4.8940342568,2,0,3.1657897296827997,1,0,1,0,0
2,1.5,1.0,1,2,1.0,52.3636245967,4.9311793269,3,13,2.7624730440158465,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3894514978,4.8878557657,3,5,1.3845415608612746,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3799136054,4.8894007364,2,178,0.6851397489916754,0,1,0,1,0
4,1.0,1.0,91,1,103.0,52.3518565476,4.8886611829,2,12,3.1240004431521218,0,1,1,0,0
4,1.5,2.0,1,1,1.0,52.3964430506,4.9172805316,3,2,2.2675443752427253,1,0,1,0,0
4,1.0,2.0,2,1,2.0,52.3580726171,4.9976001559,2,16,7.062091135340036,1,0,1,0,0
1,1.0,1.0,2,1,2.0,52.3593974197,4.9149450974,1,4,2.4382625614310727,0,1,0,1,0
2,1.0,2.0,1,1,1.0,52.3743832205,4.8581860748,2,12,2.8484877715519406,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.3669164008,4.8552164937,2,8,3.2951522011571197,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3636445497,4.9345045463,2,6,2.940475021429776,1,0,1,0,0
2,0.5,1.0,1,1,1.0,52.3431682787,4.811940842,2,2,7.160556231458899,1,0,1,0,0
4,1.0,1.0,13,2,15.0,52.4065375929,4.995237782,2,33,7.172658428199767,1,0,0,1,0
3,1.0,1.0,1,1,1.0,52.3249586107,4.9495742634,1,2,6.921053992606848,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3500507504,4.7727247954,2,44,9.187386325639565,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3537322415,4.8649189479,1,2,3.6724003358013064,1,0,0,1,0
4,1.0,1.0,2,2,2.0,52.3897198823,4.8801890855,3,4,1.7529354871125207,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3773456879,4.8538778808,14,8,3.0969158024798547,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3744245017,4.8085751714,2,118,6.186183820426512,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3583140732,4.9232554676,2,0,2.8274045079601136,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3717582061,4.9502917533,3,20,3.5478332513697524,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.3829636997,4.8683725473,3,8,2.1480951471848613,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3492636164,5.0116930054,1,0,8.312020596853317,1,0,1,0,0
7,2.5,3.0,4,1,5.0,52.3386928506,4.8861952697,1,58,4.588911123621062,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3662661973,4.8745530604,2,36,2.21607665471832,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3793318879,4.8472505766000005,1,2,3.53965883987,1,0,0,1,0
4,1.5,2.0,1,1,1.0,52.3689470366,4.8645153382,3,11,2.6279988376786028,1,0,1,0,0
3,2.0,1.0,1,1,1.0,52.3704141703,4.9048511963,1,3,1.042132494712537,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3552097204,4.7909596195,2,5,7.827615137123844,1,0,0,0,1
2,1.0,1.0,3,1,3.0,52.365509785,4.9284807037,3,126,2.4889889320434766,1,0,0,1,0
4,1.5,2.0,1,2,1.0,52.3509510501,4.9164546181,2,12,3.3438133534475427,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3761755245,4.8452374021,2,5,3.6915370586756446,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3583127112,4.9243903886,4,22,2.872247434519007,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3699268236,4.8820048606,2,4,1.5674858569017718,1,0,0,1,0
2,1.0,1.0,4,1,4.0,52.378548985,4.8966790602,1,4,0.19976694155560037,0,1,0,1,0
5,2.0,3.0,2,4,2.0,52.3593195303,4.981401369,3,6,5.983924313106715,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.362517364,4.9048677308,2,47,1.8890019701275809,1,0,1,0,0
4,1.0,1.0,1,2,4.0,52.3798224673,4.8814847746000005,3,62,1.2193967241854646,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3614423279,4.8560862098,4,0,3.540880894411361,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3625285787,4.8747905765,1,74,2.4944963231169393,1,0,1,0,0
4,1.0,2.0,18,1,25.0,52.3481602572,4.9114136239,7,0,3.542649909905071,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3640153539,4.9416093787,1,3,3.321467948384645,1,0,1,0,0
5,1.0,2.0,1,1,1.0,52.3753178783,4.8879346101,4,0,0.8906597166725346,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3764103199,4.9437469541,3,0,3.0220581745667556,1,0,1,0,0
4,1.0,1.0,1,3,1.0,52.3811819044,4.8248843405,3,1,5.061562657807771,0,1,1,0,0
4,2.0,3.0,1,4,1.0,52.3694367833,4.8735923842,4,2,2.060884162828788,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3435732325,4.8605351531,1,2,4.757247837969531,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3595478733,4.802460196,2,18,6.931999733764,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3633923678,4.840221372,2,5,4.383957925623375,0,1,1,0,0
4,1.0,1.0,1,1,1.0,52.3723549381,4.8648022363,1,0,2.4689071338228374,1,0,1,0,0
4,2.5,2.0,8,1,10.0,52.3734911515,4.9052796378,3,5,0.7472158474540763,1,0,1,0,0
2,1.0,0.0,1,1,3.0,52.3697620426,4.9044869283,4,11,1.102296362255487,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3631653716,4.8631912377,2,3,3.035800207996829,1,0,1,0,0
2,1.0,1.0,1,2,2.0,52.3664722121,4.8523396462,2,53,3.4934553842458382,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3619528033,4.8948236396,3,21,1.9407155041221003,1,0,1,0,0
3,1.0,2.0,1,3,1.0,52.3565474512,4.917395686,3,28,2.7957623329977284,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3567779755,4.8995091611,2,3,2.490433287377981,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.34670532,4.8982361962,3,8,3.6106630645580564,1,0,1,0,0
3,2.0,2.0,1,2,1.0,52.3649517911,4.878897748,4,11,2.108023922200253,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3681882566,4.883897547,2,19,1.6139925516937874,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3591695036,4.8882670927,3,6,2.350087316802588,1,0,1,0,0
1,1.0,1.0,3,1,3.0,52.365372459,4.8755394724,3,52,2.2326512027701066,1,0,0,1,0
2,1.0,1.0,3,1,3.0,52.3225625215,4.9722503386,2,1,8.001788333988795,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3626654435,4.8730141638,3,2,2.565916185894883,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3521770866,4.7853435899,2,44,8.302998909649437,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3614969865,4.8640716649,5,7,3.1017340039906047,1,0,1,0,0
2,1.5,1.0,1,1,2.0,52.348383997,4.8407674242,3,1,5.2502487083476375,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3515218333,4.8569043935,1,2,4.216604585543744,1,0,0,1,0
4,1.5,2.0,1,2,1.0,52.3618908214,4.8611081217,3,5,3.233529465831791,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3778301517,4.8814741328,2,48,1.2274362422471286,1,0,1,0,0
4,2.5,3.0,91,1,103.0,52.3570829314,4.8781003997,2,2,2.851191890467014,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3708021918,4.9059181207,2,0,1.030668198832299,1,0,1,0,0
2,1.5,1.0,1,2,1.0,52.3495301605,4.8355476523,2,1,5.445578153393799,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.368556764,4.8673400309,5,11,2.477070184064884,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3780898719,4.8729345704,2,3,1.8015376522102426,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3598296513,4.9419420991,1,1,3.598276954766711,1,0,0,0,1
2,1.0,1.0,1,1,1.0,52.3736726649,4.8798692064,1,0,1.4617879297561105,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3737061664,4.862458202,1,2,2.581125835549341,1,0,0,1,0
2,1.5,1.0,1,1,1.0,52.3422564588,4.9114626372,3,0,4.1845643945584285,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3789615179,4.8562725021,2,0,2.9277485309360256,0,1,1,0,0
1,1.0,1.0,1,1,1.0,52.3770667002,4.9454883671,5,3,3.133238600076501,1,0,0,1,0
3,1.0,0.0,1,2,1.0,52.3622744919,4.8990728137,2,6,1.8797837278661058,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3330998168,4.8520202415,2,0,6.048589375167288,1,0,0,1,0
2,1.0,1.0,5,1,5.0,52.3628835973,4.8756110931,2,0,2.427947800290905,0,1,0,1,0
2,1.0,1.0,1,1,2.0,52.3781038941,4.8791755536,2,84,1.3793143379270092,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3553760389,4.8856671404,2,0,2.8061837645569234,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.3846886757,4.8712304117,5,0,2.0081105365210536,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3646979504,4.8764383684,2,69,2.242000495091048,0,1,1,0,0
4,0.5,2.0,1,1,1.0,52.3547117086,4.8062359585,1,3,6.883773243276889,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3627969203,4.9318757525,2,5,2.8572285900443797,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3593002481,4.9344699326,3,2,3.246021936641885,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3705889443,4.8937307478,2,3,1.0309577031756436,1,0,0,1,0
3,1.0,1.0,13,1,16.0,52.3484973032,4.8635880724,1,0,4.189039918050195,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3176009967,4.9853817233,3,67,8.99339463532928,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3534983856,4.8398658266,2,6,4.948332400967815,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3545877693,4.9084186683,3,35,2.801008858189387,1,0,1,0,0
4,1.0,1.0,2,2,2.0,52.3656958341,4.9290597610999995,3,86,2.507791911615655,1,0,1,0,0
4,1.0,2.0,2,1,2.0,52.3765299054,4.8970011067,2,0,0.3383582949526233,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3781219731,4.8948845707,1,0,0.3304167898572703,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3512053499,4.8871980347,2,10,3.2185680114305217,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3549683139,4.8462792596,2,12,4.500133594454672,1,0,1,0,0
3,1.0,1.0,1,3,1.0,52.359989467,4.9445357359,5,13,3.7306283847715704,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3667536922,4.8725929288,2,25,2.285803221980853,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3577049788,4.8571697391,2,6,3.7312338000333045,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3264849673,4.8752605716,1,1,6.082176918246138,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3567624154,4.918488184,2,8,2.8076418747993555,1,0,1,0,0
4,2.0,2.0,1,1,1.0,52.3936164105,4.9248456327,3,0,2.354052454849539,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3440847382,4.8644010086,2,2,4.568208619677993,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3823052747,4.8694711786,4,15,2.06152915364158,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3591882124,4.865150219,2,1,3.217128997126425,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3563146681,4.8019348585,1,1,7.086861413442101,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3526009192,4.8552536702,1,1,4.208985809134352,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3746118699,4.8780052849,5,5,1.539903327122629,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3814652449,4.8560686776,2,44,2.952238614967642,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3609751885,4.8421685339,3,12,4.3807703983177175,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3786343185,4.8572164448,1,11,2.8642813427675127,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3603547019,4.8996654388,1,28,2.0930239566474538,1,0,0,1,0
1,2.0,1.0,1,1,1.0,52.3537816345,4.9407519763,15,0,3.979046384281793,0,1,0,1,0
2,1.5,1.0,1,1,1.0,52.3639266496,4.8769650291,2,0,2.2803058785067014,1,0,0,1,0
2,2.0,1.0,1,1,1.0,52.3560068769,4.9239690661,1,7,3.0673235659321847,1,0,0,1,0
2,1.0,1.0,3,1,3.0,52.36392925,4.8981803352,2,67,1.6978630867933358,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3727771912,4.8820846402,3,11,1.3756643562819186,0,1,1,0,0
6,1.0,0.0,1,4,2.0,52.3684456419,4.8833064161,3,22,1.619255350154665,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3507504553,4.9130787546,2,9,3.2931336682330796,1,0,1,0,0
6,1.5,3.0,1,1,1.0,52.3969701648,4.9076790658,1,4,2.0535901046408496,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3541795756,4.8983118171,2,1,2.780212464930348,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3910784013,4.9360156418,3,0,2.811185849557335,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3471036318,4.8962402156,1,1,3.572058611506684,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3478934817,4.8614040425,3,6,4.33050203641795,1,0,1,0,0
3,1.0,1.0,2,2,2.0,52.3682551847,4.8666355415,2,8,2.535077788254184,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.358085216,4.857775458,1,14,3.672609252563031,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3570032954,4.8943489488,1,8,2.4893868000161934,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3702551332,4.9390841498,2,18,2.8674649662643548,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3559126111,4.8716072816,3,23,3.2022856851028223,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3783450781,4.8341689512,2,0,4.428048919632486,1,0,1,0,0
6,2.5,3.0,1,1,1.0,52.3423371957,4.869220944,1,0,4.5796728135394345,1,0,1,0,0
6,1.5,2.0,1,4,1.0,52.3530046142,4.9342402458,2,4,3.7477303011367415,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3661431055,4.9326322083,1,14,2.6787202359036746,0,1,0,1,0
3,2.0,1.0,1,1,1.0,52.3668174848,4.8499478969,2,0,3.6277189423394,0,1,1,0,0
4,1.0,1.0,1,1,1.0,52.3750848433,4.8575338815,5,30,2.8785585564748217,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.353894565,4.887949516,3,0,2.9168132618198768,1,0,1,0,0
5,1.0,3.0,1,1,1.0,52.3558847676,4.8742144796,3,0,3.1038669250431448,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3612874814,4.9232345283,2,1,2.5623536272467353,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.3521335167,4.9110978638,2,235,3.109023343424216,1,0,0,1,0
4,1.0,1.0,1,2,1.0,52.3663132957,4.9427811908,2,43,3.2706399823155143,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.361893437,4.9012980156,2,85,1.9261412322051452,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3517337352,4.8880513145,2,4,3.1471681857751435,1,0,1,0,0
4,1.5,2.0,1,4,2.0,52.3553194184,4.8893304077,2,7,2.7396200220323674,0,1,1,0,0
3,1.0,1.0,6,2,6.0,52.362551444,4.8969843279,1,5,1.8562875258678448,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3640152108,4.890418291,3,2,1.793638084021736,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3804959874,4.8716575452,4,7,1.8895585514138773,1,0,1,0,0
